Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF ,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012
240810205060277,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,165,582,353,"2,4",92323,83625521,101555,82605377,52203,49950233,81805,54071549
240810205060278,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,183,645,352,"1,95",104791,7918954,114148,75558356,52976,52320515,92547,54787204
240810205060279,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,198,649,328,"1,93",113016,103738785,119664,10187589,6069,82473044,9633,96612581
240810205060280,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102032,Salinas,1,0,108,374,346,"3,13",4362,22709106,61182,21086244,2469,14391223,56228,15045387
240810205060281,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,249,828,333,"2,66",75145,3791947,7895,36830929,43036,26892196,66912,25833297
240810205060282,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,202,692,343,"2,75",62114,25572211,7129,2279254,34788,23987598,67808,24367013
240810205060283,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102035,Redinha,1,0,254,927,365,"2,96",39425,17439684,58905,1456499,2119,11825336,55878,11799961
240810205060284,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102031,Potengi,1,0,328,1104,337,"2,01",91613,7963522,98521,78831558,50077,49904131,81853,55571372
240810205060285,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,291,994,342,"2,35",61951,16073388,67017,13984697,38328,18430546,58874,16210146
240810205060286,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,388,1433,369,"3,3",60659,21714587,66485,19921648,32974,19896446,55891,20917331
240810205060287,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,360,1274,354,"2,38",57444,11836529,6173,10068291,30304,13287308,56485,9972866
240810205060288,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,375,1348,359,"3,07",49633,12384586,589,9228746,2623,11236178,5121,9140918
240810205060289,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,273,1050,385,"4,4",51893,1232051,56667,1074234,28679,11028037,48314,9087912
240810205060290,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,261,942,361,"3,19",35746,15268648,46416,14871642,29234,1237611,4825,11248793
240810205060291,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,0,303,1115,368,"2,87",37621,13344189,49996,11538665,24896,10875511,48643,9695413
240810205060292,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,1,196,693,354,"2,71",61963,22229339,68229,2019066,36891,22407224,64247,21444763
240810205060293,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,1,296,1057,357,"2,98",69395,95211398,72583,97278591,39955,70393963,64092,97501446
240810205060294,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,1,181,657,363,"3,08",56824,10323712,61588,8242835,3183,11644796,5046,9052241
240810205060295,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102029,Nossa Senhora da Apresentação,1,1,220,785,357,"2,25",54671,22495727,60745,21299199,32567,16942799,54279,16451943
240810205060296,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,314,1142,364,"2,92",58709,29886229,72578,26868799,32485,2055229,63537,20468505
240810205060297,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,265,884,334,"2,23",64496,28702844,71813,26696203,36502,20310919,63393,1822211
240810205060298,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,283,981,347,"2,88",48223,151261351,6289,188213405,26597,62583376,53264,111255789
240810205060299,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,0,172,553,322,"1,85",74424,40993235,80006,39593233,43538,31109462,68478,31853773
240810205060300,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,284,962,339,"3,11",81232,91798906,89419,93737477,46134,51885824,76126,62807889
240810205060301,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,381,1307,343,"2,9",67866,45277345,79805,43709797,39472,34523094,70878,39740412
240810205060302,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,1,229,782,341,"2,27",87504,158185582,96804,166032789,46455,71855705,76385,95347326
240810205060303,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,1,373,1305,35,"2,25",67965,49097126,74343,48962512,3693,28138329,61082,31793447
240810205060304,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102035,Redinha,1,0,257,865,337,"2,58",96948,59745889,114818,50196236,57371,50080194,97612,4591721
240810205060305,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102034,Pajuçara,1,0,407,1413,347,"2,6",82583,41897159,85308,40952682,44773,31437146,72186,308960
240810205060306,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102035,Redinha,1,1,140,595,425,"3,61",41935,15807463,51499,14475551,24581,14517475,49369,16930056
240810205060307,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102035,Redinha,1,1,82,320,39,"5,25",4104,10224558,51774,7296426,184,7689255,44995,682899
240810205060308,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,1,123,481,391,"3,59",60896,25953896,63476,25411136,29227,1728448,55298,18290716
240810205060309,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,1,63,211,335,"3,01",23073,7272923,42753,4995571,21902,7664724,47963,4241744
240810205060310,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102033,Lagoa Azul,1,1,201,716,356,"3,26",51837,9801186,55129,8602718,31742,12706233,52128,10232761
240810205060311,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020506,R.A. NORTE,2408102035,Redinha,1,1,415,1471,354,3,46755,30073353,57237,30818065,2609,18659201,48314,23824803
240810205070001,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,258,847,328,"2,37",500283,2130747915,512194,212042912,25953,1356476629,357717,1518725928
240810205070002,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,277,1063,384,"3,01",565546,4183030486,582365,4209582273,25807,1850572974,375541,2252357834
240810205070003,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,225,845,376,"2,88",318892,969050977,321752,968537549,162943,528188153,222577,588867413
240810205070004,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,383,1232,322,"2,78",413436,1874251587,456328,1872964513,221172,1147232949,319596,1343456904
240810205070005,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,264,926,351,"2,63",606632,5550063679,606632,5550063679,294488,2615167375,407643,315963712
240810205070006,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,355,1166,328,"2,33",600223,2409069133,621222,2362765878,316677,1878482407,442846,2068415144
240810205070007,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,242,607,251,"1,6",444329,1254362495,48655,1167735884,298076,1170618997,418495,1139509513
240810205070008,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,377,1312,348,"2,87",337286,1861004589,350295,1887283893,167875,970395424,249474,1238850655
240810205070009,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,226,734,325,"3,31",295672,1178971029,3182,1197202129,167338,746529315,243224,900857961
240810205070010,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,1,313,899,287,"2,21",13799,258643364,157631,264518673,86735,174862352,130744,206106457
240810205070011,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,321,1033,322,"2,18",336162,1408503239,353797,142003855,188633,844041948,256982,97441207
240810205070012,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,1,291,980,337,"3,36",153675,408307919,161442,416434571,79868,213870382,121683,275071414
240810205070013,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,321,1056,329,"2,89",324469,1254597361,331703,1258585411,174431,706804475,238733,814002794
240810205070014,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,298,906,304,"3,51",168755,715525494,17401,728709063,96631,348527587,134337,434015862
240810205070015,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,275,963,35,"3,27",230836,926533831,244153,94755361,120711,465728461,172783,576841631
240810205070016,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,216,541,25,"2,19",337069,1554295259,369579,1584206537,198326,983896374,274775,1153573334
240810205070017,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,349,933,267,"1,62",350641,151005691,39097,1526113501,205708,1014757256,306691,1203545472
240810205070018,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,326,1010,31,"2,44",329695,2082034463,355896,2154485802,189481,2611660691,278576,3593069329
240810205070019,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,337,1019,302,"2,16",337062,1498291089,359461,1517403378,197667,930563919,261123,1063788252
240810205070020,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,299,981,328,"2,72",432386,2321089825,460084,2342416694,239865,1523263862,346941,1832253064
240810205070021,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,298,1054,354,"3,15",520103,3296317102,551569,3322277916,238173,1725485137,368189,2189455467
240810205070022,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,334,1095,328,"2,36",447635,5327247995,455823,5387556664,226991,2304501906,312074,2903587825
240810205070023,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,230,607,264,"2,28",456144,2794775117,499587,2844147249,283891,2174211482,386408,2564196967
240810205070024,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,330,975,295,"2,08",370833,1214388349,398615,1194559758,204185,856258986,298244,970362088
240810205070025,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,249,832,334,"3,03",221624,641582544,238893,650358631,122718,406887585,187132,500115366
240810205070026,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,365,1205,33,"2,4",325866,918863649,34277,908557434,173155,618959464,254285,702777043
240810205070027,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,345,1277,37,"3,09",36126,2488369779,369836,2515805508,173614,1085851719,252646,1380839148
240810205070028,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,261,1084,415,"4,32",262271,888871775,277136,89809263,127951,424984762,193177,515766028
240810205070029,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,108,351,325,"3,87",353549,1590045354,483333,154588591,252607,1495507577,402968,1781143045
240810205070031,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,229,801,35,"3,36",99298,104932359,10726,104805475,5343,59414034,8664,6758895
240810205070032,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,350,1123,321,"2,77",101773,165140082,10633,167696601,60013,88533175,88163,105269021
240810205070033,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,266,857,322,"2,57",12349,194278565,12634,195164921,70154,108423103,10356,125491216
240810205070034,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,348,1162,334,"3,57",110993,196024242,120328,201295044,6893,121679687,103394,146921225
240810205070035,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,2,NA,NA,NA,NA,NA,NA,NA,NA,294444,602777778,378571,432142857
240810205070036,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,217,783,361,"3,85",116031,159216825,125268,160326192,62333,84697237,95624,98129086
240810205070037,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,312,1104,354,"3,14",119543,367498949,121887,371862049,63978,152215563,91934,193085701
240810205070038,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,329,1081,329,"3,09",107051,234306171,111455,239051914,66191,129415509,90823,155240626
240810205070039,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,299,913,305,"2,24",299829,1420460783,320175,1451819911,172605,80723656,24235,964659801
240810205070040,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,281,1035,368,"4,53",346979,1468383537,361116,1477191188,162046,766168359,257066,97151038
240810205070041,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,294,998,339,"2,23",366577,1418255215,383536,1418826462,194775,834757065,263317,948195984
240810205070042,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,382,1212,317,"2,9",232299,85000561,245133,865549315,128294,537738483,18997,679274266
